1278500|Courtney Eaton|1996-01-06|Bunbury, Australia|Courtney Eaton is an Australian film actress and model, known for her role as Fragile in the 2015 film Mad Max: Fury Road. Wikipedia
83586|Ken Jeong|1969-07-13|Detroit - Michigan - USA|From Wikipedia, the free encyclopedia.\n\nKendrick Kang-Joh Jeong, MD (born June 15, 1969), also known as "Dr. Ken," is an American comedian, actor, and physician. Currently, he appears as Ben Chang on the NBC comedy series Community.
1100|Arnold Schwarzenegger|1947-07-30|Thal, Styria, Austria|Arnold Alois Schwarzenegger (born July 30, 1947) is an Austrian-American former professional bodybuilder, actor, model, businessman and politician who served as the 38th Governor of California (2003–2011). Schwarzenegger began weight training at 15. He was awarded the title of Mr. Universe at age 20 and went on to win the Mr. Olympia contest a total of seven times. Schwarzenegger has remained a prominent presence in the sport of bodybuilding and has written several books and numerous articles on the sport. Schwarzenegger gained worldwide fame as a Hollywood action film icon, noted for his lead roles in such films as Conan the Barbarian, The Terminator, Commando and Predator. He was nicknamed the "Austrian Oak" and the "Styrian Oak" in his bodybuilding days, "Arnie" during his acting career and more recently the "Governator" (a portmanteau of "Governor" and "Terminator"). As a Republican, he was first elected on October 7, 2003, in a special recall election (referred to in Schwarzenegger campaign propaganda as a "Total Recall") to replace then-Governor Gray Davis. Schwarzenegger was sworn in on November 17, 2003, to serve the remainder of Davis's term. Schwarzenegger was then re-elected on November 7, 2006, in California's 2006 gubernatorial election, to serve a full term as governor, defeating Democrat Phil Angelides, who was California State Treasurer at the time. Schwarzenegger was sworn in for his second term on January 5, 2007.\n\nDescription above from the Wikipedia article Arnold Schwarzenegger, licensed under CC-BY-SA, full list of contributors on Wikipedia.
22123|Jordana Brewster|1980-04-26|Panama City, Panama|Jordana Brewster (born April 26, 1980) is an American actress. She began her acting career with an appearance in the soap opera All My Children (1995). After that, she joined the cast of As the World Turns (1995–2001), as a recurring role, Nikki Munson. She was later cast as one of the main characters in her first film feature film The Faculty (1998). Her role brought her to the attention of a much wider audience. She also landed a starring role in a NBC television miniseries entitled The 60s (1999).\n\nHer breakthrough role came in the action film The Fast and the Furious (2001). Other film roles include the action comedy film D.E.B.S. (2004), the horror film The Texas Chainsaw Massacre: The Beginning (2006), and the fourth and fifth films of the The Fast and the Furious film series, Fast &amp; Furious (2009) and Fast Five (2011). She has appeared as a recurring role in the NBC television series Chuck (2008–2009).\n\nDescription above from the Wikipedia article Jordana Brewster, licensed under CC-BY-SA, full list of contributors on Wikipedia.
17697|John Krasinski|1979-10-20|Boston, Massachusetts, USA|From Wikipedia, the free encyclopedia.\n\nJohn Burke Krasinski ( born October 20, 1979) is an American actor, film director and writer. He is most widely known for playing Jim Halpert on the NBC sitcom The Office. He has also appeared in several films including Away We Go, Leatherheads, License to Wed, Something Borrowed and It's Complicated.\n\nDescription above from the Wikipedia article John Krasinski, licensed under CC-BY-SA, full list of contributors on Wikipedia.
2983|Mark Strong|1963-08-05|London, England, UK|British actor Mark Strong, who played Jim Prideaux in the 2011 remake of Tinker Tailor Soldier Spy (2011), is often cast as cold, calculating villains. But before he became a famous actor, he intended to pursue a career in law. Strong was born Marco Giuseppe Salussolia on 30 August, 1963 in London, England, to an Austrian mother and an Italian father. His father left the family not long after he was born, and his mother worked as an au pair to raise the boy on her own. Strong's mother had his name legally changed when he was young in order to help him better assimilate with his peers. Although Americans are most familiar with Strong's roles as Sinestro in Green Lantern (2011), mob boss Frank D'Amico in Kick-Ass (2010), and Lord Blackthorn in Sherlock Holmes (2009), British audiences know him from his long history as a television actor. He also starred in as numerous British stage productions, including plays at the Royal National Theatre and the RSC.  His most prominent television parts include Prime Suspect 3 (1993) (TV) and Prime Suspect 6: The Last Witness (2003) (TV) as Inspector Larry Hall, and starring roles in the BBC Two dramas "Our Friends in the North" (1996) and "The Long Firm" (2004), the latter of which netted Strong a BAFTA nomination. He also played Mr. Knightley in the 1996 adaptation of Jane Austen's classic tale Emma (1996) (TV). Strong resides in London with his wife Liza Marshall, with whom he has two sons, the younger of which is the godson of his longtime friend Daniel Craig.
287|Brad Pitt|1963-12-18|Shawnee - Oklahoma - USA|William Bradley "Brad" Pitt (born December 18, 1963) is an American actor and film producer. Pitt has received two Academy Award nominations and four Golden Globe Award nominations, winning one. He has been described as one of the world's most attractive men, a label for which he has received substantial media attention. Pitt began his acting career with television guest appearances, including a role on the CBS prime-time soap opera Dallas in 1987. He later gained recognition as the cowboy hitchhiker who seduces Geena Davis's character in the 1991 road movie Thelma &amp; Louise. Pitt's first leading roles in big-budget productions came with A River Runs Through It (1992) and Interview with the Vampire (1994). He was cast opposite Anthony Hopkins in the 1994 drama Legends of the Fall, which earned him his first Golden Globe nomination. In 1995 he gave critically acclaimed performances in the crime thriller Seven and the science fiction film 12 Monkeys, the latter securing him a Golden Globe Award for Best Supporting Actor and an Academy Award nomination.\n\nFour years later, in 1999, Pitt starred in the cult hit Fight Club. He then starred in the major international hit as Rusty Ryan in Ocean's Eleven (2001) and its sequels, Ocean's Twelve (2004) and Ocean's Thirteen (2007). His greatest commercial successes have been Troy (2004) and Mr. &amp; Mrs. Smith (2005).\n\nPitt received his second Academy Award nomination for his title role performance in the 2008 film The Curious Case of Benjamin Button. Following a high-profile relationship with actress Gwyneth Paltrow, Pitt was married to actress Jennifer Aniston for five years. Pitt lives with actress Angelina Jolie in a relationship that has generated wide publicity. He and Jolie have six children—Maddox, Pax, Zahara, Shiloh, Knox, and Vivienne.\n\nSince beginning his relationship with Jolie, he has become increasingly involved in social issues both in the United States and internationally. Pitt owns a production company named Plan B Entertainment, whose productions include the 2007 Academy Award winning Best Picture, The Departed.
54882|Morena Baccarin|1979-06-02|Rio de Janeiro, Rio de Janeiro, Brazil|Morena Baccarin (born June 2, 1979) is a Brazilian-born American actress most widely known for roles in several American science fiction television shows: as Inara Serra in the series Firefly; as Adria in the series Stargate SG-1; and as Anna in the 2009 version of the series V. Baccarin was born in Rio de Janeiro, Brazil. Her mother is Brazilian stage and TV actress Vera Setta, and her father is Italian journalist Fernando Baccarin. When she was 7, Baccarin moved with her family to Greenwich Village, New York, as her father was transferred to Globo TV's headquarters in the United States, working as editor. Baccarin attended Public School 41 and New York City Lab School for Collaborative Studies, where she and Claire Danes were classmates. She later attended the Fiorello H. LaGuardia High School of Music &amp; Art and Performing Arts before she entered the theater program at Juilliard. Baccarin landed her first movie role in the improvised fashion world comedy Perfume (2001).
27428|Aaron Taylor-Johnson|1990-06-13|High Wycombe, England, UK|From Wikipedia, the free encyclopedia.  \n\nAaron Perry Johnson (born 13 June 1990) is an English actor whose professional work includes performances on stage, television, and in feature films. He began performing at age six, and appeared in films such as Angus, Thongs and Perfect Snogging and The Illusionist before graduating to starring roles in films such as Nowhere Boy, in which he played John Lennon, and the superhero movie Kick-Ass.\n\nDescription above from the Wikipedia article Aaron Johnson, licensed under CC-BY-SA, full list of contributors on Wikipedia.
586|Sean Young|1959-11-20|Louisville, Kentucky, USA|​From Wikipedia, the free encyclopedia.\n\nSean Young  (born November 20, 1959) is an American actress, best known for her performance in films from the 1980s such as Blade Runner, Dune, and No Way Out.\n\nDescription above from the Wikipedia article Sean Young, licensed under CC-BY-SA, full list of contributors on Wikipedia
18324|Steve Zahn|1967-11-13|Marshall, Minnesota, USA|From Wikipedia, the free encyclopedia.\n\nSteven James "Steve" Zahn ( born November 13, 1967) is an American comedian and film and stage actor.\n\nDescription above from the Wikipedia article Steve Zahn, licensed under CC-BY-SA, full list of contributors on Wikipedia.
1587631|Seo Chong-Ju||null|null
446511|Shakira|1977-02-02|Barranquilla, Atlántico, Colombia|Shakira is a Colombian singer, songwriter, dancer, record producer, choreographer, and model. Born and raised in Barranquilla, she began performing in school, demonstrating Latin American, Arabic, and rock and roll influences and belly dancing abilities. Shakira released her first studio albums, Magia and Peligro, in the early 1990s, failing to attain commercial success; however, she rose to prominence in Latin America with her major-label debut, Pies Descalzos (1996), and her fourth album, Dónde Están los Ladrones? (1998).
4886|Norman Reedus|1969-01-06|Hollywood - Florida - USA|Norman Mark Reedus (born January 6, 1969) is an American actor. He is perhaps best known for his portrayal as Murphy MacManus in the 1999 film The Boondock Saints and for the character of Daryl Dixon in the AMC television series The Walking Dead. He has also directed several videos and modeled for various fashion designers.\n\nDescription above from the Wikipedia article Norman Reedus, licensed under CC-BY-SA, full list of contributors on Wikipedia.
925|Paul Guilfoyle|1949-04-28|Boston, Massachusetts, USA|Paul Guilfoyle (/ˈpɔːl ˈɡɪlfɔɪl/; born April 28, 1949 height 5' 9" (1,75 m) ) is an American television and film actor. He is currently a regular cast member of the forensic television drama CSI: Crime Scene Investigation where he plays Captain Jim Brass.  Guilfoyle was born in Canton, Massachusetts. He attended Boston College High School and spoke at the 2005 commencement of the school's seniors. Guilfoyle enrolled at Lehigh University in 1968. He eventually graduated from Yale in 1977 with a major in economics. He studied at the Actor's Studio before building up a substantial theatrical reputation on and off Broadway, including 12 years with the Theatre Company of Boston, appearances in David Rabe's The Basic Training of Pavlo Hummel with Al Pacino and in David Mamet's Glengarry Glen Ross.\n\nHe is often mistakenly referred to as the son of character actor Paul Guilfoyle but they are not related.
1397781|Ellie Grainger||null|null
196502|Paula Poundstone|1959-12-29|null|Paula Poundstone is an American stand-up comedian, author, actress, interviewer and commentator. Beginning in the late 1980s, she performed a series of one-hour HBO comedy specials. She provided backstage commentary during the 1992 presidential election on The Tonight Show with Jay Leno. She is a frequent panelist on National Public Radio's weekly news quiz show Wait Wait... Don't Tell Me.
976|Jason Statham|1967-07-26|London, England, UK|Jason Statham (born 12 September 1967) is an English actor and martial artist, known for his roles in the Guy Ritchie crime films Lock, Stock and Two Smoking Barrels; Revolver; and Snatch.\n\nStatham appeared in supporting roles in several American films, such as The Italian Job, as well as playing the lead role in The Transporter, Crank, The Bank Job, War (opposite martial arts star Jet Li), and Death Race. Statham solidified his status as an action hero by appearing alongside established action film actors Sylvester Stallone, Arnold Schwarzenegger, Bruce Willis, Jet Li and Dolph Lundgren in The Expendables. He normally performs his own fight scenes and stunts.\n\nDescription above from the Wikipedia article Jason Statham, licensed under CC-BY-SA, full list of contributors on Wikipedia.
63|Milla Jovovich|1975-12-17|Kiev, Ukraine|Milla Jovovich, born as Milica Natasha Jovovich, is an Ukrainian-born actress, an American supermodel, musician, and fashion designer.\n\nOver her career, she has appeared in a number of science fiction and action themed films, for which music channel VH1 has referred to her as the "reigning queen of kick-butt". Born on 17th December, 1975, Milla has appeared on the cover of more than a hundred magazines, and has also starred in films such as The Fifth Element (1997), Ultraviolet (2006), and the 'Resident Evil' franchise.\n\nJovovich began modeling at eleven, when Richard Avedon featured her in Revlon's "Most Unforgettable Women in the World" advertisements, and she continued her career with other campaigns for L'Oréal cosmetics, Banana Republic, Christian Dior, Donna Karan, and Versace. In 1988, she had her first professional acting role in the television film The Night Train to Kathmandu, and later that year she appeared in her first feature film, Two Moon Junction.\n\nFollowing more small television appearances such as the "Fair Exchange" (1989) and a 1989 role as a French girl (she was 14 at the time then) on a Married with Children episode and film roles, she gained notoriety with the romance film Return to the Blue Lagoon (1991). She appeared in 1993's Dazed and Confused alongside Ben Affleck and Matthew McConaughey. Jovovich then acted alongside Bruce Willis in the science fiction film The Fifth Element (1997), and later played the title role in The Messenger: The Story of Joan of Arc (1999). In 2002, she starred in the video game adaptation Resident Evil, which spawned three sequels: Resident Evil: Apocalypse (2004), Resident Evil: Extinction (2007) and Resident Evil: Afterlife (2010).\n\nIn addition to her modelling and acting career, Jovovich released a music album, The Divine Comedy in 1994. She continues to release demos for other songs on her official website and contributes to film soundtracks as well; Jovovich has yet to release another album. In 2003, she and model Carmen Hawk created the clothing line Jovovich-Hawk, which ceased operations in early 2008. In its third season prior to its demise, the pieces could be found at Fred Segal in Los Angeles, Harvey Nichols, and over 50 stores around the world.
72638|Tracy Letts|1965-07-04|Tulsa, Oklahoma, USA|
52851|Paula Patton|1975-12-05|Los Angeles - California - USA|Paula Maxine Patton (born December 5, 1975, height 5' 7¼" (1,71 m)) is an American actress. She is mostly known for her appearances in the films Idlewild (2006), Déjà Vu (2006), Mirrors (2008), Precious (2009), Just Wright (2010), and Jumping the Broom (2011).
60949|Rob Schneider|1963-10-31|San Francisco, California, USA|From Wikipedia, the free encyclopedia.\n\nRobert Michael "Rob" Schneider  (born October 31, 1963) is an American actor, comedian, screenwriter, and director. A stand-up comic and veteran of the NBC sketch-comedy series Saturday Night Live, Schneider has gone on to a career in feature films, including starring roles in the comedy films Deuce Bigalow: Male Gigolo, The Hot Chick, and Grown Ups.\n\nDescription above from the Wikipedia article Rob Schneider, licensed under CC-BY-SA, full list of contributors on Wikipedia.
59254|Pablo Schreiber|1978-04-26||null
73457|Chris Pratt|1979-06-21|Virginia - Minnesota - USA|From Wikipedia, the free encyclopedia.\n\nChristopher Michael "Chris" Pratt (born June 21, 1979) is an American actor, best known for his roles as Harold Brighton "Bright" Abbott in the television series Everwood, the recurring character Winchester "Ché" Cook in season 4 of The OC, and Andy Dwyer in the television series Parks and Recreation.\n\nDescription above from the Wikipedia article Chris Pratt, licensed under CC-BY-SA, full list of contributors on Wikipedia
1538879|Jett Klyne||null|null
87822|Damon Wayans Jr.|1982-07-30|Vermont, United States|From Wikipedia, the free encyclopedia.\n\nDamon Kyle Wayans, Jr. is an American actor, comedian and screenwriter. He is the oldest son of actor-comedian Damon Wayans. Wayans currently stars as Brad Williams on the ABC comedy series Happy Endings.\n\nDescription above from the Wikipedia article Damon Wayans, Jr., licensed under CC-BY-SA, full list of contributors on Wikipedia.
17051|James Franco|1978-04-19|Palo Alto - California - USA|James Edward Franco (born April 19, 1978) is an American actor, film director, screenwriter, film producer, author, painter, and performance artist. He left college in order to pursue acting and started off his career by making guest appearances on television series in the 1990s. Franco landed a lead part on the short-lived cult hit television program Freaks and Geeks and later achieved recognition for playing the titular character in the TV biopic James Dean (2001), for which he was awarded a Golden Globe Award. He achieved international fame with his portrayals of Harry Osborn in Sam Raimi's Spider-Man trilogy.\n\nFranco has been acclaimed for both dramatic and comedic work in projects and has appeared in an eclectic range of projects since the 2000s. Ranging from period to contemporary pieces, and from major Hollywood productions to less publicized indie films, as well as fantasy movies to biopics and soap operas. Other notable films include Pineapple Express, a stoner comedy that earned him his second Golden Globes nomination, the Harvey Milk-biopic Milk (both 2008) as well as Danny Boyle's 2010 movie 127 Hours, about real-life mountain climber Aron Ralston's struggle to free his hand from a boulder. His performance in 127 Hours earned him nominations for many high-profile awards, including the Academy Awards, Golden Globe and SAG Awards.\n\nFranco has hosted the skit comedy Saturday Night Live twice as well as the 83rd Academy Awards with Anne Hathaway. He volunteers for the Art of Elysium charity and is in a relationship with actress Ahna O'Reilly.\n\nDescription above from the Wikipedia article James Franco, licensed under CC-BY-SA, full list of contributors on Wikipedia.
132354|Kate Micucci|1980-03-31|New Jersey, USA|Kate was born in New Jersey and spent most of her school years in Pennsylvania. As a kid she focused on playing outside in the woods and playing classical piano.  In college she majored in art, focusing on painting and making puppets. She received an A.A. in Fine Arts from Keystone College.  After a small stint watering banana and pineapple plants in Hawaii, Kate decided to go to Loyola Marymount University in Los Angeles where she made more puppets and received a B.A. in Studio Art.  In 2008, Kate resides in Los Angeles where she has a steady gig building sandcastles. She also works as an actor and can be found around town playing the ukulele.
54693|Emma Stone|1988-11-06|Scottsdale, Arizona, USA|Emily Jean "Emma" Stone is an American actress best known for her deadpan acting style, husky voice, and red hair. Having been born in Arizona she dropped out of high school at age 15 to move to Hollywood and pursue acting. Though naturally a blonde her first role ever was landed after dying her hair brunette and eventually red by director Judd Apatow for her breakout role in Superbad. Her notable low voice is a side effect from incessant screaming as a baby.
113373|Mike Birbiglia|1978-06-20|Shrewsbury, Massachusetts, United States|​From Wikipedia, the free encyclopedia\n\nMike Birbiglia (born June 20, 1978) is an American comedian, writer, and actor.\n\nDescription above from the Wikipedia article Mike Birbiglia, licensed under CC-BY-SA, full list of contributors on Wikipedia.
1465303|Heléne Yorke||null|null
1283|Helena Bonham Carter|1966-05-26|Golders Green, London, England, UK|Helena Bonham Carter (born 26 May 1966) is an English actress of film, stage, and television. She made her film debut in K. M. Peyton's A Pattern of Roses before winning her first leading role as the titular character in Lady Jane. She is known for her roles in films such as A Room with a View, Fight Club, and the Harry Potter series, as well as for frequently collaborating with director Tim Burton, her domestic partner since 2001. Bonham Carter is a two-time Academy Award nominee for her performances in The Wings of the Dove and The King's Speech; her portrayal of Queen Elizabeth in the latter film garnering her a BAFTA Award in 2011.\n\nDescription above from the Wikipedia article Helena Bonham Carter, licensed under CC-BY-SA, full list of contributors on Wikipedia.
3292|Nicholas Hoult|1989-12-07|Wokingham, England, UK|From Wikipedia, the free encyclopedia. Nicholas Caradoc Hoult (born 7 December 1989) is an English actor, best known for the role as Marcus Brewer in the 2002 film About a Boy and as Tony Stonem in the E4 BAFTA winning television series, Skins.\n\nDescription above from the Wikipedia article Nicholas Hoult, licensed under CC-BY-SA,full list of contributors on Wikipedia.
5149|Bonnie Hunt|1961-09-22|Chicago, Illinois, USA|From Wikipedia, the free encyclopedia\n\nBonnie Lynne Hunt (born September 22, 1961) is an American actress, comedian, writer, director, television producer and daytime television host.\n\nDescription above from the Wikipedia article Bonnie Hunt, licensed under CC-BY-SA, full list of contributors on Wikipedia.
110|Viggo Mortensen|1958-10-20|New York City, New York, USA|From Wikipedia, the free encyclopedia.\n\nViggo Peter Mortensen, Jr. (born October 20, 1958) is an American-Danish actor, poet, musician, photographer and painter. He made his film debut in Peter Weir's 1985 thriller Witness, and subsequently appeared in many notable films of the 1990s, including The Indian Runner (1991), Carlito's Way (1993), Crimson Tide (1995), The Portrait of a Lady (1996), G.I. Jane (1997), A Perfect Murder (1998), and A Walk on the Moon (1999).\n\nMortensen made his major breakthrough in 2001 with the epic film trilogy The Lord of the Rings. In 2005, Mortensen won critical acclaim for David Cronenberg's crime thriller A History of Violence. Two years later, another Cronenberg film Eastern Promises (2007) earned him an Academy Award nomination for Best Actor. Other well-received films in recent years have included Appaloosa (2008) and the 2009 film adaptation of Cormac McCarthy's novel The Road.\n\nAside from acting, his other artistic pursuits include fine arts, photography, poetry, and music. In 2002, he founded the Perceval Press to publish the works of little-known artists and authors. Mortensen is politically active. He campaigned for Dennis Kucinich in the 2008 United States presidential election, and later endorsed Barack Obama for President. Mortensen has one son from his previous marriage to musician Exene Cervenka.\n\nDescription above from the Wikipedia article Viggo Mortensen, licensed under CC-BY-SA, full list of contributors on Wikipedia.
1348591|Marcus Scribner||null|null
40039|Josh Stewart|1977-02-06|Diana, West Virginia, USA|From Wikipedia, the free encyclopedia.\n\nJoshua Regnall Stewart (born February 6, 1977) is an American actor best known for his role as Holt McLaren in the FX TV series Dirt. He was also cast as Brendan Finney in the final season of the NBC TV series Third Watch\n\nDescription above from the Wikipedia article Josh Stewart, licensed under CC-BY-SA, full list of contributors on Wikipedia
68763|Dean Winters|1964-07-20|New York City, United States|From Wikipedia, the free encyclopedia.\n\nDean Winters (born July 20, 1964) is an American actor, who has portrayed Ryan O'Reily on HBO's Oz, Johnny Gavin on FX Network's Rescue Me, and Dennis Duffy on NBC's 30 Rock. He also currently portrays "Mayhem" in Allstate commercials.\n\nDescription above from the Wikipedia article Dean Winters, licensed under CC-BY-SA, full list of contributors on Wikipedia.​
55638|Kevin Hart|1980-07-03|Philadelphia, Pennsylvania, U.S.|From Wikipedia, the free encyclopedia. Kevin Hart (born July 6, 1978) is an American actor and comedian.\n\nDescription above from the Wikipedia article Kevin Hart (actor), licensed under CC-BY-SA, full list of contributors on Wikipedia.
139525|Franziska Wulf||Schwedt, Brandenburg, Germany| 
55596|Michael Gladis|1977-08-30||
168380|Mo Collins|1965-07-07|Minneapolis - Minnesota - USA|From Wikipedia, the free encyclopedia.\n\nMaureen "Mo" Ann Collins (born July 7, 1965) is an American actress and comedian. Collins is perhaps best known for being a member of the ensemble on FOX's sketch comedy series MADtv. She became well known for several characters during her tenure on the show. She was a cast member from the 4th season (1998) through the 9th season (2004); she only appeared in fourteen episodes during season 9 due to contractual reasons. She returned to MADtv in the 10th season for one episode, and again when she made an appearance on the 300th Episode doing her popular character Lorraine Swanson.
78147|Elodie Yung|1981-02-22| Paris, France|Yung was born in Paris on February 22, 1986. Her mother is French and her father is of Cambodian origin. She graduated from The London Academy of Music and Dramatic Art and also has a Master Degree in Law from La Sorbonne. She has practiced Karate for over ten years. Her first roles were on TV. Following her 2004 film debut as female lead Tsu in Les fils du vent she played the gang lord Tao in District 13: Ultimatum. Yung returned to TV for the successful police series, Les Bleus, premiers pas dans la police seasons 1-3, with Clémentine Célarié, and Mhamed Arezski. Yung appeared in the 2011 film The Girl With the Dragon Tattoo as Miriam Wu, a romantic interest of Lisbeth Salander. In March 29, 2013, she will appear on the silver screen as ninja member Jinx of the Joe squad in G.I. Joe: Retaliation.
5469|Ralph Fiennes|1962-12-22|Ipswitch, Suffolk, UK|Ralph Nathaniel Twisleton-Wykeham-Fiennes, known simply as Ralph Fiennes is an English actor. He has appeared in films such as Schindler's List, The Constant Gardener and the Harry Potter films as Lord Voldemort. Fiennes has won a Tony Award and has been nominated twice for Academy Awards.\n\nFiennes was born in Ipswich, Suffolk, England, into an English aristocratic family, the son of Mark Fiennes, a farmer and photographer. His surname is of Norman noble origin.\n\nFiennes met English actress Alex Kingston while they were both students at the Royal Academy of Dramatic Art. After dating for ten years, they married in 1993. They divorced in 1997. In 1995, Fiennes began a relationship with Francesca Annis, an actress 18 years his senior, who played his mother Gertrude in the play Hamlet, where they met. After 11 years together, the couple separated in February 2006. Tabloid reports claimed Fiennes had had an affair with Romanian singer Cornelia Crisan.
59817|Jaimie Alexander|1984-03-12|Greenville, South Carolina, USA|From Wikipedia, the free encyclopedia.\n\nJaimie Alexander (born Jaimie Tarbush; March 12, 1984) is an American actress best known for portraying Jessi on the TV series Kyle XY and Sif in the 2011 superhero film Thor.
119598|Phylicia Rashād|1948-06-19|Houston, Texas, USA|From Wikipedia, the free encyclopedia.  Phylicia Rashād (born Phylicia Ayers-Allen; June 19, 1948) is an American Tony Award winning actress and singer, best known for her role as Clair Huxtable on the long-running NBC sitcom The Cosby Show.\n\nIn 2004, Rashād became the first African-American actress to win the Tony Award for Best Performance by a Leading Actress in a Play, for her role in the revival of A Raisin in the Sun .\n\nShe resumed the role in the 2008 television adaption of A Raisin in the Sun, which earned her the 2009 NAACP Image Award for Outstanding Actress in a Television Movie, Mini-Series or Dramatic Special.\n\nRashād was dubbed "the mother" of the African American community at the 42nd NAACP Image Awards.\n\nDescription above from the Wikipedia article Phylicia Rashād, licensed under CC-BY-SA,full list of contributors on Wikipedia.
128645|Archie Panjabi|1972-05-31|Edgware, Middlesex, England, UK|Archie made her film debut in the British hit film East Is East (1999). Since then she has continued to work on international blockbuster films like Bend It Like Beckham (2002) and The Constant Gardener (2005) to critically acclaimed films like A Mighty Heart (2007) starring opposite Angelina Jolie) and Yasmin (2004) written by Simon Beaufoy.  Archie won Best Actress for her role in Yasmin (2004) at the Reims Festival in 2006 and was awarded Shooting Star Award at the Berlin International Film Festival 2005. The award is given to actors who are seen as "the most exciting and emerging actors from across Europe" (European Film Promotion). Previous winners include Daniel Craig and Marion Cottilard Weisz. She was selected from hundreds of actors to represent the UK.  She has a great ear for accents. All her major film & TV roles have been in accents other than her own. From Scottish to Indian to American.  Archie always knew she wanted to become an actress. It was only when Nick Berry from Eastenders replied to her letter did she start finding an agent. Her first casting was for Eastenders - to play Ricky Butcher's girlfriend. She was recalled but never got the part. She graduated from Brunel University, England, with a degree in Management Studies (BSc). She graduated with a 2:1.
1540682|Jack McGraw||null|null
17328|Rufus Sewell|1967-10-29|Twickenham, Middlesex, England, UK|​From Wikipedia, the free encyclopedia.\n\nRufus Frederik Sewell (born 29 October 1967) is an English actor. In film, he has appeared in The Woodlanders, Dangerous Beauty, Dark City, A Knight's Tale, The Illusionist, Tristan and Isolde, and Martha, Meet Frank, Daniel and Laurence. On television, he starred in the 2010 mini-series The Pillars of the Earth. Earlier he played the hero, Will Ladislaw, in the BBC adaptation of George Eliot's Middlemarch. In 2003, he appeared in the lead role in Charles II: The Power and The Passion. He starred in the CBS drama Eleventh Hour which was cancelled in April 2009. On stage, he originated the role of Septimus Hodge in Tom Stoppard's Arcadia and the role of Jan in Stoppard's Rock 'n' Roll, which earned him an Olivier Award and a Tony Award nomination for the latter performance.\n\nDescription above from the Wikipedia article Rufus Sewell, licensed under CC-BY-SA, full list of contributors on Wikipedia
173810|Sayed Badreya||Port Said, Egypt|Egyptian-born film-maker and actor Sayed Badreya realized a childhood dream by winning roles in major Hollywood films such as The Insider, Three Kings, and Independence Day.  Growing up in poverty in Port Said, Sayed Badreya's dreams of movie stardom looked as bleak as the prospect of peace in the Middle East. From the Six Day War in '67 through the Yom Kippur War in '73, his only escape from the world he knew was the movie theater, where films transported him to a magical land. But it was here that he determined he was destined to be a part of that magic.  After attending New York University film school, and then moving to Hollywood, Sayed first worked in the film industry as an assistant to actor/director Anthony Perkins, and then with director James Cameron on True Lies.  His mission - to make movies that told the Arabic- American story, since it had yet to be told - led to the creation of his own production company, Zoom In Focus. Under this banner, he directed and produced the documentary, Saving Egyptian Film Classics as well as The Interrogation, which won Best Creative Short Film at New York International Film Festival. He also produced and starred in Hesham Issawi's short, T for Terrorist, which was awarded Best Short Film at the Boston International Film Festival and the San Francisco World Film Festival. In 2007, he played his first leading role in the English language motion picture American East, a film that he also co-wrote.  2008 was Sayed Badreya's breakout year. He captivated audiences as Abu Bakaar, the villainous arms dealer who kidnaps Tony Stark (Robert Downey Jr.) in the summer's blockbuster Iron Man. Also that year, Sayed played the comedic Palestinian cab driver opposite Adam Sandler in You Don't Mess with the Zohan.  This summer, Sayed can be seen in Paramount Pictures' feature film El traspatio aka Backyard, directed by Oscar-nominated Carlos Carrera in which he plays a serial killer opposite Ana de la Reguera. Sayed can also be seen this summer in Movie 43, where he plays opposite Halle Berry. Additional forthcoming films include The Three Stooges, his fifth film with the Farrelly brothers; The Dictator, playing Sascha Baron Cohen's father as the original Dictator, and Just Like a Woman, with Oscar nominated director Rachid Bouchareb. Also, Sayed is going to a new frontier in the new video game Uncharted 3, playing Ramses the Great Pirate Captain.  Most recently he completed his second leading role in the New York independent feature, Cargo, about human traffickers, directed by Yan Vizinberg. And he just finished co-starring opposite Oscar-nominated actress Melissa Leo in film The Space Between, directed by Travis Fine.  Sayed has also worked as an actor, Arabic dialect coach, and Islamic technical advisor on Path to 9/11, a $40 million mini-series about the events leading up to 9/11 produced by ABC/Touchstone.  Sayed's efforts to bring attention to Arab-Americans in the motion picture industry have received much coverage over the years on radio, television, and in major publications around the world, such as The New York Times, GQ, NPR, ABC's "Politically Incorrect" with Bill Maher, BBC's "Panorama," CNN, "Fox Report with Shepard Smith", The Hollywood Reporter and Egypt Today.
122750|Leslie Uggams|1943-05-25||null
1219901|Colin Quinn||null|null
